feed	title	desc
http://www.newsfoxsatire.com/category/politics/feed	Politics – Newsfox – UK spoof news, jokes and satire	Seek the Spoof Troof
http://www.stanfordinfo.co.za/blog/feed	Stanford  Tourism Blog	Stay up to date with Stanford!
https://apocalypsedaddy.wordpress.com/feed	The Apocalypse Daddy	The Alternative Parenting Blog
https://www.camping-ireland.ie/blog.xml/feed	Blog	
https://skalp.com/blog/feed	Blog – Skalp	Learn about Scalp Micropigmentation Hairline Tattoos
http://www.taleof2backpackers.com/feed	Tale of 2 Backpackers	Travel Blog on Heritage, Culture, Festival & India
https://caughtatpoint.com/feed	Caught At Point	
https://equestrianreality.com/feed	Equestrian Reality	There are things they never tell you in stable management books
http://www.girlfriendsmeet.com/blog/feed	GirlfriendsMeet Blog	Lesbian Dating Blog
http://feeds.feedburner.com/notjustbaked	not just baked	A cooking and baking blog sharing tips and tricks learned in Culinary School based in Portland, Oregon. Featuring whole food recipes with easy-to-follow instructions and photos.
https://www.washingtontimes.com/rss/headlines/advocacy/insights	www.washingtontimes.com stories: Insights	www.washingtontimes.com stories: Insights
https://puregreensaz.com/feed	Pure Greens: Custom Container Farms	Fresh and locally grown, year-round.
https://schedugr.am/blog/feed	Blog – Sked Social	
https://blog.jholko.com/feed	JOSHUA HOLKO – WWW.WILDNATUREPHOTOTRAVEL.COM	
https://robertmball.com/rss	RobertMBall	RobertMBall
http://menstrualcup.co/feed	Menstrualcup.co	The healthy, ecological and economical alternative to tampons & pads.
https://www.pinoyforhire.com/blog/feed	Blog – Pinoy For Hire	The Philippines #1 Virtual Assistants
http://www.trailrunningmovement.com/feed	Trail Running Movement	TRM
http://www.mummymishaps.co.uk/feed	Mummy Mishaps	clumsily raising my boys and baking cakes
https://nailbees.com/mini-nail-blog/feed	Mini Nail Blog | nailbees	Everything Nails - Bee Inspired!!
https://lizbethology.com/feed	Lizbethology	"""Life isn't about finding yourself. Life is about creating yourself.""       George Bernard Shaw"
https://www.theage.com.au/rss/culture.xml	The Age - Culture	The top News headlines from The Age. For all the news, visit https://www.theage.com.au/
https://bellavitaorganic.com/blogs/bellavita-blogs.atom	BellaVitaOrganic - Blogs	
https://www.washingtontimes.com/atom/headlines/sports/other	www.washingtontimes.com stories: Sports	
http://www.breakingvc.com/feed	BreakingVC	Mistakes, lessons and successes of breaking into VC
https://blogs.ei.columbia.edu/feed	State of the Planet	News from the Earth Institute
http://feeds2.feedburner.com/TheSplinteredMind	A Splintered Mind	Overcoming AD/HD &amp; Depression With Lots Of Humor And Attitude
http://firstnote.net/feed	First Note	Music Program
https://magees.ie/blog/feed	Magees Pharmacy	First for Perfume, Aftershave & All Things Beauty...
http://www.tobyandroo.com/feed	Toby and Roo	Sharing the wins and woes of parenting
https://www.papowerwrestling.com/feed	PA Power Wrestling	Providing Coverage of Amateur Wrestling
https://thatthinginswift.com/index.xml	that thing in swift	
https://www.realpropertymanagementcolorado.com/blog/feed	Colorado Property Management Blog – Real Property Management Colorado	Property Management throughout Colorado
https://blog.scalefusion.com/feed	Scalefusion Blog	Enterprise Device Management Solution
https://realwaystoearnmoneyonline.com/feed	Real Ways to Earn	Work From Home Jobs - Scam Free!
https://www.justinasgems.com/feed	Justina's Gems	beauty & mindfulness
http://www.macopkg.com/blog/feed	blog – Maco PKG	
http://feeds.feedburner.com/Barkingdogshoescom	Comfortable Shoes for Women (1,304 shoes reviewed over 9 years)	
http://artofholiness.com/feed	Art of Holiness	Creating conversations and communities that expose the Kingdom of God
https://blog.warclicks.com/feed	War Clicks Development Blog	Game developing
https://patentlyo.com/feed	Patently-O	America's leading patent law blog
http://thinkstrategies.com/feed	THINK STRATEGIES	On-Demand Strategic Consulting Services
https://www.babysprouts.com/blogs/news.atom	babysprouts clothing company - Baby Apparel Blog	
https://simpsonsparadox.com/feed	Simpson's Paradox	
https://www.simplyfiercely.com/blog/feed	Blog – Simply + Fiercely	Simple + Intentional Living
https://chiquehomeliving.com/feed	Chique Home Living	Interior Design and Lifestyle Blog
http://feeds.feedburner.com/GardenTherapy	Garden Therapy	Better Living Through Plants
http://www.flipandstyle.com/feed	Flip And Style	Australian fashion, beauty and lifestyle blog by Vanessa Gollasch
https://www.choosechicago.com/blog/rss	Blog – Choose Chicago	Welcome Home
http://www.janeharriesgardens.co.uk/blog/feed	Jane Harries Garden Designs	Professional Postal Garden Designs
https://dreamwallets.com/blog/feed	Dream Wallets Crowdfunding Blog	Create! Collaborate!! Capitalize!!!
http://www.hackededu.com/blog/feed	Resources | Derek Tangredi's Educational Technology	Hacked Education
http://feeds.feedburner.com/techgyd	TechGYD.COM Updates	This is a feed for TechGYD.COM, choose one of the feed readers on the right to subscribe to TechGYD and receive latest articles on our homepage. Alternatively you may copy the address of this page into your favorite feed reader.
https://asiantestkitchen.com/feed	Asian Test Kitchen	make it better @ home
https://sessionobsession.org/feed	Session Obsession	Traditional Irish Music Blog
https://dailyddt.com/feed	Daily DDT	A Professional Wrestling Blog Covering the WWE, NWA, and everything Professional Wrestling
http://feeds.feedburner.com/NCACPABlog	North Carolina Association of Certified Public Accountants	Connect. Impact. Grow.
https://dressingwithclass.wordpress.com/feed	Dressing With Class	one teacher's style in and out of the classroom
https://ricksammon.com/blog2?format=rss	Rick Sammon Photography	
https://www.autosport.com/rss/feed/btcc	British Touring Car Championship news - Autosport	Stay up to date with the latest British Touring Car Championship news from Autosport.
http://fearlesstactician.com/feed	Fearless Tactician	We are dedicated to preparing you for the end of times and having fun until then.
http://noahsdad.com/feed	Noah's Dad	Showing the world Down syndrome is ok as we share the story of our son. We invite you to come along on our journey.
https://www.cbssports.com/rss/headlines/mlb	CBSSports.com Headlines	The latest sports news from CBSSports.com
http://feeds.feedburner.com/BarkographyModernDogPhotographyBlog	Charlotte Dog Photographer Blog Page - BARKography	
http://www.cnbc.com/id/10000876/device/rss	Banks	Banking news, banks, online banking services, electronic banking, loans, and overall banking industry coverage.
https://www.munsterrugby.ie/rss	Munster Rugby	Official website for Munster Rugby including information on Guinness PRO14 matches, EPCR Champions Cup matches and Domestic Rugby
https://earlyinvesting.com/feed	Early Investing	Crowdfunding for Investors
https://blog.arilyn.com/rss.xml	Arilyn Blog	How to leverage Augmented Reality (AR) in marketing to create engaging brand stories.
https://bowhunting.net/feed	Bowhunting.Net	The Original Bowhunting Blog. Online Since 1996.
https://www.engadget.com/rss.xml	Engadget	Engadget is a web magazine with obsessive daily coverage of everything new in gadgets and consumer electronics
https://schisissite.wordpress.com/blog/feed	Blog – Everyday life with schizophrenia	If you are persistant enough you can live a normal fulfilled life in spite of schizophrenia
https://globetrottinggardener.com/feed	Globetrotting Gardener	A Travel & Garden Blog
https://www.onirix.com/news/feed	News – Onirix	Augmented reality for everyone
https://kristinewanders.com/feed	Kristine wanders	The musings of a wanderer......
http://www.doncasterpropertyblog.co.uk/feed	Doncaster Property Blog	
http://www.waterdogphotographyblog.com/feed	Waterdog Photography	Underwater Imaging Tutorials and Blog by Brook Peterson
https://sarahashleyaesthetics.com/feed	Sarah Ashley Aesthetics	
https://hunterkerhart.com/feed	Hunter Kerhart | Los Angeles Architectural Photographer	Hunter Kerhart is one of the leading Los Angeles architectural photographers. He specializes in skyscrapers, urban landscape, & multifamily housing. His work has been featured in numerous publications and museums. Hunter has an eye for urban Los Angeles and has played a vital role in the revitalization of Downtown LA.
http://www.infographicsonly.com/feed	InfoGraphicsOnly.com	
https://theprogressivedemocrat.blog/feed	The Progressive Democrat	Discussing The Way Forward For Progressive Democrats
https://trooya.com/blog/feed	Trooya Blog	SOCIAL CUSTOMER SERVICE REIMAGINED
https://thesustainabilityalliance.us/feed	The U.S. Sustainability Alliance	
https://www.sewbox.co.uk/blogs/news.atom	Sewbox - News	
https://kikisbetes.com/feed	Diabetes Types A Blog	Experiences to Tell; Willing to Engage
https://wingsoverscotland.com/feed	Wings Over Scotland	The world's most-read Scottish politics website
http://www.henstuff.co.uk/blog/syndication.axd	Hen Party Ideas | Hen Night Blog from the Hen Party Experts	We’ve hen party ideas coming out of our ears! Henstuff’s hen night blog is the only resource you need when you’re planning a hen do.
http://onbetterliving.com/feed	Better Living	Travel. Food. Home. Lifestyle.
https://styleoflady.com/feed	styleoflady	Like Style Of Lady. Like Never Before.
https://drali.com/category/liposuction/feed	Liposuction – Dr Ali	Oakland County Plastic Surgeon
https://rss.nytimes.com/services/xml/rss/nyt/FashionandStyle.xml	NYT > Style	
https://girlstweenfashion.com/feed	Tween Fashion | Girls Tween Fashion	Fashion, Beauty, Trends, Lifestyle
https://www.one-story.com/blog/?feed=rss2	One Story Blog	
http://thehill.com/taxonomy/term/1131/feed	The Hill: House	House news from TheHill.com
https://www.stemjar.com/feed	Stemjar | Online News and Blog Platform	Creating and Sorting Ideas
https://thesiswhisperer.com/category/getting-things-done/feed	Getting things done – The Thesis Whisperer	Just like the horse whisperer - but with more pages
https://bbookinspector.wordpress.com/feed	Book Inspector	Book Reviews. Blog Tours. Lots Of Book Love.
http://christinepattillo.com/blog/feed	Blog – Christine Pattillo	I Am WE
https://www.thesculpturepark.com/blog/feed	The Sculpture Park	Just another WordPress site
https://divinacucina.com/feed	Divina Cucina	Learn to Cook Like An Italian Mamma
http://sparkplugged.net/feed	SparkPlugged	Japanese indie, rock, and electronic music
https://phferries.com/feed	Philippines Ferries	Travel information, schedules, online ferry booking
https://www.babelquest.co.uk/blog/rss.xml	BabelQuest Blog	Inbound marketing and sales articles on lead generation, marketing automation, website design and digital marketing strategy from a leading UK HubSpot Agency
https://www.powersportz.tv/frontend/web/rss	Power Sports News | RSS	Power Sports News RSS
https://www.trustandtravel.com/blog/feed	Katharina's Italy	- Best Blog on Italy
http://gdusa.com/category/blog/feed	Blog – Graphic Design USA	News For The Creative Professional Community Since 1963
https://gadgetynews.com/feed	GadgetyNews	Low Jargon: High Tech
https://www.startupcan.ca/feed	Startup Canada	The Startup Canada Podcast Show is a production of Start up Canada, a grassroots, entrepreneur-led movement to bring together, celebrate, and give a voice to Canada’s entrepreneurship community. On the podcast, entrepreneur and former business journalist Rick Spence speaks with the movers and shakers of Canada’s entrepreneurship community to give a glimpse into the future of business, and share insights on everything from social innovation to the future of work, investing, and why we need to think bigger to take our businesses global. Join Rick Spence for new episodes every Tuesday airing at 10 AM ET for lessons, trends, and opportunities in entrepreneurship from Vancouver to Fredericton; and Israel to Peru.
http://www.hedgeweek.com/dailynews.xml	Daily News	Latest daily news feed
http://bogottcounseling.com/feed	Bogott Counseling	
https://ehmaids.ca/feed	Eh! Maids	House Cleaning Service & Maids Service
https://www.poethique.com/blogs/beauty-wisdom.atom	Poéthique - Beauty Wisdom - Skincare, Wellness, Ingredients & More	
http://feeds.feedburner.com/breitbart	Breitbart News	HomePage
http://milkblitzstreetbomb.com/feed	Milk.Blitz.Street.Bomb.	Where Martial Arts and Travel Meet
http://feeds.feedburner.com/theconfidentmarketer	Digital Marketing, Small Business Strategist	Confident Marketer
https://blog.tennisplaza.com/feed	Tennis Plaza Blog	Articles to improve your game
http://midcitylove.com/blog?format=RSS	BLOG - Mid City Love	<p>A journalistic lifestyle blog about us, our city and our lives within.</p>
https://interiorstylehunter.com/feed	Interior Style Hunter – Luxury Interior Design Blog	A luxury interior design blog that gives you inspiration and tips to design a beautiful home.
https://texaswanderers.com/feed	Texas Wanderers	Wandering through Texas, one wonder at a time.
https://malcolmoliver.wordpress.com/feed	Malcolm Oliver's WaterWorld	Marco Polo & Vasco Da Gama, on the move.
https://www.redsockbluesockyarn.com/blogs/news.atom	Red Sock Blue Sock Yarn Co - RSBSY Blog	
